"COU","Country","MAREG","Macroregion","MEAS","Measure","VARIABLE","Land cover class","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAF","Central African Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","BARE","Bare area","2004","2004","KM2","Square kilometres","3","Thousands",,,0.00325,,
"CAF","Central African Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","BARE","Bare area","2015","2015","KM2","Square kilometres","3","Thousands",,,0.00549,,
"CAF","Central African Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","CROPL","Cropland","1992","1992","KM2","Square kilometres","3","Thousands",,,11.45442,,
"CAF","Central African Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","CROPL","Cropland","2004","2004","KM2","Square kilometres","3","Thousands",,,13.06826,,
"CAF","Central African Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","CROPL","Cropland","2015","2015","KM2","Square kilometres","3","Thousands",,,13.01378,,
"CAF","Central African Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","1992","1992","KM2","Square kilometres","3","Thousands",,,508.2886,,
"CAF","Central African Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","2004","2004","KM2","Square kilometres","3","Thousands",,,509.30697,,
"CAF","Central African Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","2015","2015","KM2","Square kilometres","3","Thousands",,,510.73193,,
"CAF","Central African Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","1992","1992","KM2","Square kilometres","3","Thousands",,,63.99772,,
"CAF","Central African Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","2004","2004","KM2","Square kilometres","3","Thousands",,,64.00143,,
"CAF","Central African Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","2015","2015","KM2","Square kilometres","3","Thousands",,,64.00916,,
"CAF","Central African Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","1992","1992","KM2","Square kilometres","3","Thousands",,,39.49491,,
"CAF","Central African Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2004","2004","KM2","Square kilometres","3","Thousands",,,36.71106,,
"CAF","Central African Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2015","2015","KM2","Square kilometres","3","Thousands",,,35.29916,,
"CAF","Central African Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","1992","1992","KM2","Square kilometres","3","Thousands",,,0,,
"CAF","Central African Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","2004","2004","KM2","Square kilometres","3","Thousands",,,0,,
"CAF","Central African Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","2015","2015","KM2","Square kilometres","3","Thousands",,,0,,
"CAF","Central African Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","URBAN","Artificial surfaces","1992","1992","KM2","Square kilometres","3","Thousands",,,0.11121,,
"CAF","Central African Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","URBAN","Artificial surfaces","2004","2004","KM2","Square kilometres","3","Thousands",,,0.13741,,
"CAF","Central African Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","URBAN","Artificial surfaces","2015","2015","KM2","Square kilometres","3","Thousands",,,0.1742,,
"CAF","Central African Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","1992","1992","KM2","Square kilometres","3","Thousands",,,0.96265,,
"CAF","Central African Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","2004","2004","KM2","Square kilometres","3","Thousands",,,1.08646,,
"CAF","Central African Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","2015","2015","KM2","Square kilometres","3","Thousands",,,1.08468,,
"CAF","Central African Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WETL","Wetland","1992","1992","KM2","Square kilometres","3","Thousands",,,0.14483,,
"CAF","Central African Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WETL","Wetland","2004","2004","KM2","Square kilometres","3","Thousands",,,0.14197,,
"CAF","Central African Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WETL","Wetland","2015","2015","KM2","Square kilometres","3","Thousands",,,0.13842,,
"CAF","Central African Republic","TOTAL","-Total-","PCNT","Percent of total country area","BARE","Bare area","1992","1992","PC","Percentage","0","Units",,,0.0004,,
"CAF","Central African Republic","TOTAL","-Total-","PCNT","Percent of total country area","BARE","Bare area","2004","2004","PC","Percentage","0","Units",,,0.00052,,
"CAF","Central African Republic","TOTAL","-Total-","PCNT","Percent of total country area","BARE","Bare area","2015","2015","PC","Percentage","0","Units",,,0.00088,,
"CAF","Central African Republic","TOTAL","-Total-","PCNT","Percent of total country area","CROPL","Cropland","1992","1992","PC","Percentage","0","Units",,,1.8343,,
"CAF","Central African Republic","TOTAL","-Total-","PCNT","Percent of total country area","CROPL","Cropland","2004","2004","PC","Percentage","0","Units",,,2.09274,,
"CAF","Central African Republic","TOTAL","-Total-","PCNT","Percent of total country area","CROPL","Cropland","2015","2015","PC","Percentage","0","Units",,,2.08402,,
"CAF","Central African Republic","TOTAL","-Total-","PCNT","Percent of total country area","FOREST","Tree cover","1992","1992","PC","Percentage","0","Units",,,81.39692,,
"CAF","Central African Republic","TOTAL","-Total-","PCNT","Percent of total country area","FOREST","Tree cover","2004","2004","PC","Percentage","0","Units",,,81.56,,
"CAF","Central African Republic","TOTAL","-Total-","PCNT","Percent of total country area","FOREST","Tree cover","2015","2015","PC","Percentage","0","Units",,,81.78819,,
"CAF","Central African Republic","TOTAL","-Total-","PCNT","Percent of total country area","GRSL","Grassland","1992","1992","PC","Percentage","0","Units",,,10.24854,,
"CAF","Central African Republic","TOTAL","-Total-","PCNT","Percent of total country area","GRSL","Grassland","2004","2004","PC","Percentage","0","Units",,,10.24914,,
"CAF","Central African Republic","TOTAL","-Total-","PCNT","Percent of total country area","GRSL","Grassland","2015","2015","PC","Percentage","0","Units",,,10.25037,,
"CAF","Central African Republic","TOTAL","-Total-","PCNT","Percent of total country area","SHRUBL","Shrubland","1992","1992","PC","Percentage","0","Units",,,6.32468,,
"CAF","Central African Republic","TOTAL","-Total-","PCNT","Percent of total country area","SHRUBL","Shrubland","2004","2004","PC","Percentage","0","Units",,,5.87888,,
"CAF","Central African Republic","TOTAL","-Total-","PCNT","Percent of total country area","SHRUBL","Shrubland","2015","2015","PC","Percentage","0","Units",,,5.65278,,
"CAF","Central African Republic","TOTAL","-Total-","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","1992","1992","PC","Percentage","0","Units",,,0,,
"CAF","Central African Republic","TOTAL","-Total-","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","2004","2004","PC","Percentage","0","Units",,,0,,
"CAF","Central African Republic","TOTAL","-Total-","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","2015","2015","PC","Percentage","0","Units",,,0,,
"CAF","Central African Republic","TOTAL","-Total-","PCNT","Percent of total country area","URBAN","Artificial surfaces","1992","1992","PC","Percentage","0","Units",,,0.01781,,
"CAF","Central African Republic","TOTAL","-Total-","PCNT","Percent of total country area","URBAN","Artificial surfaces","2004","2004","PC","Percentage","0","Units",,,0.022,,
"CAF","Central African Republic","TOTAL","-Total-","PCNT","Percent of total country area","URBAN","Artificial surfaces","2015","2015","PC","Percentage","0","Units",,,0.0279,,
"CAF","Central African Republic","TOTAL","-Total-","PCNT","Percent of total country area","WATER","Inland water","1992","1992","PC","Percentage","0","Units",,,0.15416,,
"CAF","Central African Republic","TOTAL","-Total-","PCNT","Percent of total country area","WATER","Inland water","2004","2004","PC","Percentage","0","Units",,,0.17398,,
"CAF","Central African Republic","TOTAL","-Total-","PCNT","Percent of total country area","WATER","Inland water","2015","2015","PC","Percentage","0","Units",,,0.1737,,
"CAF","Central African Republic","TOTAL","-Total-","PCNT","Percent of total country area","WETL","Wetland","1992","1992","PC","Percentage","0","Units",,,0.02319,,
"CAF","Central African Republic","TOTAL","-Total-","PCNT","Percent of total country area","WETL","Wetland","2004","2004","PC","Percentage","0","Units",,,0.02274,,
"CAF","Central African Republic","TOTAL","-Total-","PCNT","Percent of total country area","WETL","Wetland","2015","2015","PC","Percentage","0","Units",,,0.02217,,
"TCD","Chad","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","BARE","Bare area","1992","1992","KM2","Square kilometres","3","Thousands",,,638.86125,,
"TCD","Chad","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","BARE","Bare area","2004","2004","KM2","Square kilometres","3","Thousands",,,640.53185,,
"TCD","Chad","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","BARE","Bare area","2015","2015","KM2","Square kilometres","3","Thousands",,,637.04008,,
"TCD","Chad","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","CROPL","Cropland","1992","1992","KM2","Square kilometres","3","Thousands",,,223.49204,,
"TCD","Chad","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","CROPL","Cropland","2004","2004","KM2","Square kilometres","3","Thousands",,,233.04959,,
"TCD","Chad","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","CROPL","Cropland","2015","2015","KM2","Square kilometres","3","Thousands",,,238.59217,,
"TCD","Chad","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","1992","1992","KM2","Square kilometres","3","Thousands",,,46.26475,,
"TCD","Chad","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","2004","2004","KM2","Square kilometres","3","Thousands",,,44.61296,,
"TCD","Chad","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","2015","2015","KM2","Square kilometres","3","Thousands",,,44.7377,,
"TCD","Chad","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","1992","1992","KM2","Square kilometres","3","Thousands",,,138.32909,,
"TCD","Chad","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","2004","2004","KM2","Square kilometres","3","Thousands",,,130.60633,,
"TCD","Chad","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","2015","2015","KM2","Square kilometres","3","Thousands",,,129.67243,,
"TCD","Chad","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","1992","1992","KM2","Square kilometres","3","Thousands",,,145.65816,,
"TCD","Chad","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2004","2004","KM2","Square kilometres","3","Thousands",,,137.02268,,
"TCD","Chad","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2015","2015","KM2","Square kilometres","3","Thousands",,,132.08207,,
"TCD","Chad","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","1992","1992","KM2","Square kilometres","3","Thousands",,,68.03967,,
"TCD","Chad","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","2004","2004","KM2","Square kilometres","3","Thousands",,,74.6048,,
"TCD","Chad","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","2015","2015","KM2","Square kilometres","3","Thousands",,,78.28375,,
"TCD","Chad","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","URBAN","Artificial surfaces","1992","1992","KM2","Square kilometres","3","Thousands",,,0.19352,,
"TCD","Chad","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","URBAN","Artificial surfaces","2004","2004","KM2","Square kilometres","3","Thousands",,,0.22513,,
"TCD","Chad","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","URBAN","Artificial surfaces","2015","2015","KM2","Square kilometres","3","Thousands",,,0.2657,,
"TCD","Chad","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","1992","1992","KM2","Square kilometres","3","Thousands",,,3.6325,,
"TCD","Chad","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","2004","2004","KM2","Square kilometres","3","Thousands",,,3.63992,,
"TCD","Chad","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","2015","2015","KM2","Square kilometres","3","Thousands",,,3.61272,,
"TCD","Chad","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WETL","Wetland","1992","1992","KM2","Square kilometres","3","Thousands",,,6.50059,,
"TCD","Chad","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WETL","Wetland","2004","2004","KM2","Square kilometres","3","Thousands",,,6.67904,,
"TCD","Chad","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WETL","Wetland","2015","2015","KM2","Square kilometres","3","Thousands",,,6.68568,,
"TCD","Chad","TOTAL","-Total-","PCNT","Percent of total country area","BARE","Bare area","1992","1992","PC","Percentage","0","Units",,,50.26558,,
"TCD","Chad","TOTAL","-Total-","PCNT","Percent of total country area","BARE","Bare area","2004","2004","PC","Percentage","0","Units",,,50.397,,
"TCD","Chad","TOTAL","-Total-","PCNT","Percent of total country area","BARE","Bare area","2015","2015","PC","Percentage","0","Units",,,50.12226,,
"TCD","Chad","TOTAL","-Total-","PCNT","Percent of total country area","CROPL","Cropland","1992","1992","PC","Percentage","0","Units",,,17.58435,,
"TCD","Chad","TOTAL","-Total-","PCNT","Percent of total country area","CROPL","Cropland","2004","2004","PC","Percentage","0","Units",,,18.33632,,
"TCD","Chad","TOTAL","-Total-","PCNT","Percent of total country area","CROPL","Cropland","2015","2015","PC","Percentage","0","Units",,,18.77241,,
"TCD","Chad","TOTAL","-Total-","PCNT","Percent of total country area","FOREST","Tree cover","1992","1992","PC","Percentage","0","Units",,,3.64011,,
"TCD","Chad","TOTAL","-Total-","PCNT","Percent of total country area","FOREST","Tree cover","2004","2004","PC","Percentage","0","Units",,,3.51014,,
"TCD","Chad","TOTAL","-Total-","PCNT","Percent of total country area","FOREST","Tree cover","2015","2015","PC","Percentage","0","Units",,,3.51996,,
"TCD","Chad","TOTAL","-Total-","PCNT","Percent of total country area","GRSL","Grassland","1992","1992","PC","Percentage","0","Units",,,10.88373,,
"TCD","Chad","TOTAL","-Total-","PCNT","Percent of total country area","GRSL","Grassland","2004","2004","PC","Percentage","0","Units",,,10.2761,,
"TCD","Chad","TOTAL","-Total-","PCNT","Percent of total country area","GRSL","Grassland","2015","2015","PC","Percentage","0","Units",,,10.20262,,
"TCD","Chad","TOTAL","-Total-","PCNT","Percent of total country area","SHRUBL","Shrubland","1992","1992","PC","Percentage","0","Units",,,11.46038,,
"TCD","Chad","TOTAL","-Total-","PCNT","Percent of total country area","SHRUBL","Shrubland","2004","2004","PC","Percentage","0","Units",,,10.78093,,
"TCD","Chad","TOTAL","-Total-","PCNT","Percent of total country area","SHRUBL","Shrubland","2015","2015","PC","Percentage","0","Units",,,10.39221,,
"TCD","Chad","TOTAL","-Total-","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","1992","1992","PC","Percentage","0","Units",,,5.35336,,
"TCD","Chad","TOTAL","-Total-","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","2004","2004","PC","Percentage","0","Units",,,5.8699,,
"TCD","Chad","TOTAL","-Total-","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","2015","2015","PC","Percentage","0","Units",,,6.15936,,
"TCD","Chad","TOTAL","-Total-","PCNT","Percent of total country area","URBAN","Artificial surfaces","1992","1992","PC","Percentage","0","Units",,,0.01523,,
"TCD","Chad","TOTAL","-Total-","PCNT","Percent of total country area","URBAN","Artificial surfaces","2004","2004","PC","Percentage","0","Units",,,0.01771,,
"TCD","Chad","TOTAL","-Total-","PCNT","Percent of total country area","URBAN","Artificial surfaces","2015","2015","PC","Percentage","0","Units",,,0.02091,,
"TCD","Chad","TOTAL","-Total-","PCNT","Percent of total country area","WATER","Inland water","1992","1992","PC","Percentage","0","Units",,,0.28581,,
"TCD","Chad","TOTAL","-Total-","PCNT","Percent of total country area","WATER","Inland water","2004","2004","PC","Percentage","0","Units",,,0.28639,,
